Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB  DEBUG
    1478        0        0   100.0%           99      56204  (1478 0 0 0)
    2301        0        0   100.0%           99      56204  (2301 0 0 0)
    1510        0        0   100.0%           99      56204  (1510 0 0 0)
    1508        0        0   100.0%           99      56204  (1508 0 0 0)
    1495        0        0   100.0%           99      56204  (1495 0 0 0)
    1508        0        4   100.0%           99      56204  (1512 4 2 3)
    2283        0        0   100.0%           99      56204  (2283 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    1482        0        0   100.0%           99      56204  (1482 0 0 0)
    1497        0        0   100.0%           99      56204  (1497 0 0 0)
    1504        0        0   100.0%           99      56204  (1504 0 0 0)
    2280        0        0   100.0%           99      56204  (2280 0 0 0)
    1509        0        0   100.0%           99      56204  (1509 0 0 0)
    1498        0        0   100.0%           99      56204  (1498 0 0 0)
    1488        0        0   100.0%           99      56204  (1488 0 0 0)
    1486        0        0   100.0%           99      56204  (1486 0 0 0)
    2306        0        0   100.0%           99      56204  (2306 0 0 0)
    1506        0        0   100.0%           99      56204  (1506 0 0 0)
    1499        0        0   100.0%           99      56204  (1499 0 0 0)
    1495        0        0   100.0%           99      56204  (1495 0 0 0)
    1510        0        0   100.0%           99      56204  (1510 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    1504        0        0   100.0%           99      56204  (1504 0 0 0)
    1499        0        0   100.0%           99      56204  (1499 0 0 0)
    1499        0        0   100.0%           99      56204  (1499 0 0 0)
    2289        0        0   100.0%           99      56204  (2289 0 0 0)
    1499        0        0   100.0%           99      56204  (1499 0 0 0)
    1496        0        0   100.0%           99      56204  (1496 0 0 0)
    1494        2        1    99.9%           99      56204  (1497 1 2 0)
    1499        0        0   100.0%           99      56204  (1499 0 0 0)
    2294        0        0   100.0%           99      56204  (2294 0 0 0)
    1495        0        0   100.0%           99      56204  (1495 0 0 0)
    1537        0        0   100.0%           99      56204  (1537 0 0 0)
    1509        0        0   100.0%           99      56204  (1509 0 0 0)
    1495        0        0   100.0%           99      56204  (1495 0 0 0)
    2317        0        0   100.0%           99      56204  (2317 0 0 0)
    1506        0        0   100.0%           99      56204  (1506 0 0 0)
    1506        0        0   100.0%           99      56204  (1506 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    1496        0        0   100.0%           99      56204  (1496 0 0 0)
    2274        0        0   100.0%           99      56204  (2274 0 0 0)
    1496        0        0   100.0%           99      56204  (1496 0 0 0)
    1496        0        0   100.0%           99      56204  (1496 0 0 0)
    1486        0        0   100.0%           99      56204  (1486 0 0 0)
    1504        0        0   100.0%           99      56204  (1504 0 0 0)
    1509        0        0   100.0%           99      56204  (1509 0 0 0)
    1498        0        0   100.0%           99      56204  (1498 0 0 0)
    1498        0        0   100.0%           99      56204  (1498 0 0 0)
    1499        0        0   100.0%           99      56204  (1499 0 0 0)
    2309        0        0   100.0%           99      56204  (2309 0 0 0)
    1482        0        0   100.0%           99      56204  (1482 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    1506        0        0   100.0%           99      56204  (1506 0 0 0)
    1509        0        0   100.0%           99      56204  (1509 0 0 0)
    2336        0        0   100.0%           99      56204  (2336 0 0 0)
    1537        0        0   100.0%           99      56204  (1537 0 0 0)
    1496        0        0   100.0%           99      56204  (1496 0 0 0)
    1496        0        0   100.0%           99      56204  (1496 0 0 0)
    1496        0        0   100.0%           99      56204  (1496 0 0 0)
    2282        0        0   100.0%           99      56204  (2282 0 0 0)
    1510        0        0   100.0%           99      56204  (1510 0 0 0)
    1506        0        0   100.0%           99      56204  (1506 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    2299        0        0   100.0%           99      56204  (2299 0 0 0)
    1498        0        0   100.0%           99      56204  (1498 0 0 0)
    1486        0        0   100.0%           99      56204  (1486 0 0 0)
    1510        0        0   100.0%           99      56204  (1510 0 0 0)
    1499        0        0   100.0%           99      56204  (1499 0 0 0)
    2304        0        0   100.0%           99      56204  (2304 0 0 0)
    1495        0        0   100.0%           99      56204  (1495 0 0 0)
    1499        0        0   100.0%           99      56204  (1499 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    2339        0        0   100.0%           99      56204  (2339 0 0 0)
    1495        0        0   100.0%           99      56204  (1495 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    1523        0        0   100.0%           99      56204  (1523 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    2304        0        0   100.0%           99      56204  (2304 0 0 0)
    1509        0        0   100.0%           99      56204  (1509 0 0 0)
    1523        0        0   100.0%           99      56204  (1523 0 0 0)
    1537        0        0   100.0%           99      56204  (1537 0 0 0)
    1495        0        0   100.0%           99      56204  (1495 0 0 0)
    2313        0        0   100.0%           99      56204  (2313 0 0 0)
    1498        0        0   100.0%           99      56204  (1498 0 0 0)
    1486        0        0   100.0%           99      56204  (1486 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    1498        0        0   100.0%           99      56204  (1498 0 0 0)
    2299        0        0   100.0%           99      56204  (2299 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    1498        0        0   100.0%           99      56204  (1498 0 0 0)
    1506        0        0   100.0%           99      56204  (1506 0 0 0)
    1496        0        0   100.0%           99      56204  (1496 0 0 0)
    2306        0        0   100.0%           99      56204  (2306 0 0 0)
    1510        0        0   100.0%           99      56204  (1510 0 0 0)
    1510        0        0   100.0%           99      56204  (1510 0 0 0)
    1492        0        0   100.0%           99      56204  (1492 0 0 0)
    2318        0        0   100.0%           99      56204  (2318 0 0 0)
    1498        0        0   100.0%           99      56204  (1498 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    1498        0        0   100.0%           99      56204  (1498 0 0 0)
    1496        0        0   100.0%           99      56204  (1496 0 0 0)
    2275        0        0   100.0%           99      56204  (2275 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    1509        0        0   100.0%           99      56204  (1509 0 0 0)
    1488        2        1    99.9%           99      56204  (1491 1 2 0)
    1482        0        0   100.0%           99      56204  (1482 0 0 0)
    2305        0        0   100.0%           99      56204  (2305 0 0 0)
    1498        0        0   100.0%           99      56204  (1498 0 0 0)
    1496        0        0   100.0%           99      56204  (1496 0 0 0)
    1510        0        0   100.0%           99      56204  (1510 0 0 0)
    1504        0        0   100.0%           99      56204  (1504 0 0 0)
    2298        0        0   100.0%           99      56204  (2298 0 0 0)
    1486        0        0   100.0%           99      56204  (1486 0 0 0)
    1523        0        0   100.0%           99      56204  (1523 0 0 0)
    1510        0        0   100.0%           99      56204  (1510 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    2280        0        0   100.0%           99      56204  (2280 0 0 0)
    1510        0        0   100.0%           99      56204  (1510 0 0 0)
    1482        0        0   100.0%           99      56204  (1482 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    1495        0        0   100.0%           99      56204  (1495 0 0 0)
    1498        0        0   100.0%           99      56204  (1498 0 0 0)
    1494        0        0   100.0%           99      56204  (1494 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    1527        0        0   100.0%           99      56204  (1527 0 0 0)
    2336        0        0   100.0%           99      56204  (2336 0 0 0)
    1504        0        0   100.0%           99      56204  (1504 0 0 0)
    1495        2        1    99.9%           99      56204  (1498 1 2 0)
    1523        0        0   100.0%           99      56204  (1523 0 0 0)
    1510        0        0   100.0%           99      56204  (1510 0 0 0)
    2334        0        0   100.0%           99      56204  (2334 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    1482        0        0   100.0%           99      56204  (1482 0 0 0)
    1504        0        0   100.0%           99      56204  (1504 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    2269        0        0   100.0%           99      56204  (2269 0 0 0)
    1491        0        0   100.0%           99      56204  (1491 0 0 0)
    1495        0        0   100.0%           99      56204  (1495 0 0 0)
    1510        0        0   100.0%           99      56204  (1510 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    2308        0        0   100.0%           99      56204  (2308 0 0 0)
    1498        0        0   100.0%           99      56204  (1498 0 0 0)
    1523        0        0   100.0%           99      56204  (1523 0 0 0)
    1498        0        0   100.0%           99      56204  (1498 0 0 0)
    1489        0        0   100.0%           99      56204  (1489 0 0 0)
    2293        0        0   100.0%           99      56204  (2293 0 0 0)
    1510        0        0   100.0%           99      56204  (1510 0 0 0)
    1486        0        0   100.0%           99      56204  (1486 0 0 0)
    1537        0        0   100.0%           99      56204  (1537 0 0 0)
    2254        0        0   100.0%           99      56204  (2254 0 0 0)
    1537        0        0   100.0%           99      56205  (1537 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1488        0        0   100.0%           99      56205  (1488 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    2271        0        0   100.0%           99      56205  (2271 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    3047        0        0   100.0%           99      56205  (3047 0 0 0)
    1527        0        0   100.0%           99      56205  (1527 0 0 0)
    1510        0        0   100.0%           99      56205  (1510 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    2296        0        0   100.0%           99      56205  (2296 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1509        0        0   100.0%           99      56205  (1509 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    2292        0        0   100.0%           99      56205  (2292 0 0 0)
    1499        0        0   100.0%           99      56205  (1499 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    2303        0        0   100.0%           99      56205  (2303 0 0 0)
    1536        2        1    99.9%           99      56205  (1539 1 2 0)
    1510        0        0   100.0%           99      56205  (1510 0 0 0)
    1537        0        0   100.0%           99      56205  (1537 0 0 0)
    1506        0        0   100.0%           99      56205  (1506 0 0 0)
    2278        0        0   100.0%           99      56205  (2278 0 0 0)
    1510        0        0   100.0%           99      56205  (1510 0 0 0)
    1510        0        0   100.0%           99      56205  (1510 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    2310        0        0   100.0%           99      56205  (2310 0 0 0)
    1506        0        0   100.0%           99      56205  (1506 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    2340        0        0   100.0%           99      56205  (2340 0 0 0)
    1509        0        0   100.0%           99      56205  (1509 0 0 0)
    1509        0        0   100.0%           99      56205  (1509 0 0 0)
    1510        0        0   100.0%           99      56205  (1510 0 0 0)
    1506        0        0   100.0%           99      56205  (1506 0 0 0)
    2288        0        0   100.0%           99      56205  (2288 0 0 0)
    1510        0        0   100.0%           99      56205  (1510 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    2309        0        0   100.0%           99      56205  (2309 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    1499        0        0   100.0%           99      56205  (1499 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    2299        0        0   100.0%           99      56205  (2299 0 0 0)
    1503        2        1    99.9%           99      56205  (1506 1 2 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    1523        0        0   100.0%           99      56205  (1523 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    2272        0        0   100.0%           99      56205  (2272 0 0 0)
    1537        0        0   100.0%           99      56205  (1537 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1484        0        0   100.0%           99      56205  (1484 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    2273        0        0   100.0%           99      56205  (2273 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1499        0        0   100.0%           99      56205  (1499 0 0 0)
    1537        0        0   100.0%           99      56205  (1537 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    2278        0        0   100.0%           99      56205  (2278 0 0 0)
    1506        0        0   100.0%           99      56205  (1506 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    2271        0        0   100.0%           99      56205  (2271 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1482        0        0   100.0%           99      56205  (1482 0 0 0)
    1483        0        0   100.0%           99      56205  (1483 0 0 0)
    1506        0        0   100.0%           99      56205  (1506 0 0 0)
    2311        0        0   100.0%           99      56205  (2311 0 0 0)
    1499        0        0   100.0%           99      56205  (1499 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    2305        0        0   100.0%           99      56205  (2305 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1482        0        0   100.0%           99      56205  (1482 0 0 0)
    4293        0       11   100.0%           99      56205  (4304 11 4 52)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    2297        0        0   100.0%           99      56205  (2297 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1523        0        0   100.0%           99      56205  (1523 0 0 0)
    1510        0        5   100.0%           99      56205  (1515 5 2 2)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    2309        0        0   100.0%           99      56205  (2309 0 0 0)
    1509        0        0   100.0%           99      56205  (1509 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    1537        0        0   100.0%           99      56205  (1537 0 0 0)
    2267        0        0   100.0%           99      56205  (2267 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1523        0        0   100.0%           99      56205  (1523 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    2298        0        0   100.0%           99      56205  (2298 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1513        0        0   100.0%           99      56205  (1513 0 0 0)
    1509        0        0   100.0%           99      56205  (1509 0 0 0)
    2271        0        0   100.0%           99      56205  (2271 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1484        0        0   100.0%           99      56205  (1484 0 0 0)
    2304        0        0   100.0%           99      56205  (2304 0 0 0)
    1482        0        0   100.0%           99      56205  (1482 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    2302        0        0   100.0%           99      56205  (2302 0 0 0)
    1506        0        0   100.0%           99      56205  (1506 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1509        0        0   100.0%           99      56205  (1509 0 0 0)
    2328        1        0   100.0%           99      56205  (2329 0 1 0)
    1509        0        0   100.0%           99      56205  (1509 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1499        0        0   100.0%           99      56205  (1499 0 0 0)
    2309        0        0   100.0%           99      56205  (2309 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1499        0        0   100.0%           99      56205  (1499 0 0 0)
    2289        0        0   100.0%           99      56205  (2289 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1509        0        0   100.0%           99      56205  (1509 0 0 0)
    1537        0        0   100.0%           99      56205  (1537 0 0 0)
    2332        0        0   100.0%           99      56205  (2332 0 0 0)
    1509        0        0   100.0%           99      56205  (1509 0 0 0)
    1510        0        0   100.0%           99      56205  (1510 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    2319        0        0   100.0%           99      56205  (2319 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1482        0        0   100.0%           99      56205  (1482 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    2287        0        0   100.0%           99      56205  (2287 0 0 0)
    1488        0        0   100.0%           99      56205  (1488 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1537        0        0   100.0%           99      56205  (1537 0 0 0)
    2291        0        0   100.0%           99      56205  (2291 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    2274        0        0   100.0%           99      56205  (2274 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    2298        0        0   100.0%           99      56205  (2298 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    1506        0        0   100.0%           99      56205  (1506 0 0 0)
    1499        0        0   100.0%           99      56205  (1499 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    2278        0        0   100.0%           99      56205  (2278 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    1499        0        0   100.0%           99      56205  (1499 0 0 0)
    1506        0        0   100.0%           99      56205  (1506 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    2293        0        0   100.0%           99      56205  (2293 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1485        0        0   100.0%           99      56205  (1485 0 0 0)
    1525        0        0   100.0%           99      56205  (1525 0 0 0)
    1523        0        0   100.0%           99      56205  (1523 0 0 0)
    2297        0        0   100.0%           99      56205  (2297 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1537        0        0   100.0%           99      56205  (1537 0 0 0)
    2295        0        0   100.0%           99      56205  (2295 0 0 0)
    1482        0        0   100.0%           99      56205  (1482 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    3012        0        1   100.0%           99      56205  (3013 1 0 1)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1482        0        0   100.0%           99      56205  (1482 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    2337        0        0   100.0%           99      56205  (2337 0 0 0)
    1515        1        1    99.9%           99      56205  (1517 1 2 1)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1509        0        0   100.0%           99      56205  (1509 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    2300        0        0   100.0%           99      56205  (2300 0 0 0)
    1500        0        0   100.0%           99      56205  (1500 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    2315        0        0   100.0%           99      56205  (2315 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    1482        0        0   100.0%           99      56205  (1482 0 0 0)
    1523        0        0   100.0%           99      56205  (1523 0 0 0)
    1499        0        0   100.0%           99      56205  (1499 0 0 0)
    2301        0        0   100.0%           99      56205  (2301 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    2309        0        0   100.0%           99      56205  (2309 0 0 0)
    1482        0        0   100.0%           99      56205  (1482 0 0 0)
    1537        0        0   100.0%           99      56205  (1537 0 0 0)
    1506        0        0   100.0%           99      56205  (1506 0 0 0)
    1537        0        0   100.0%           99      56205  (1537 0 0 0)
    2302        0        0   100.0%           99      56205  (2302 0 0 0)
    1482        0        0   100.0%           99      56205  (1482 0 0 0)
    1499        0        0   100.0%           99      56205  (1499 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1523        0        0   100.0%           99      56205  (1523 0 0 0)
    2296        0        0   100.0%           99      56205  (2296 0 0 0)
    1513        0        0   100.0%           99      56205  (1513 0 0 0)
    1484        1        0    99.9%           99      56205  (1485 0 1 0)
    1537        0        0   100.0%           99      56205  (1537 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    2300        0        0   100.0%           99      56205  (2300 0 0 0)
    1506        0        0   100.0%           99      56205  (1506 0 0 0)
    1510        0        0   100.0%           99      56205  (1510 0 0 0)
    1510        0        0   100.0%           99      56205  (1510 0 0 0)
    1537        0        0   100.0%           99      56205  (1537 0 0 0)
    2304        0        0   100.0%           99      56205  (2304 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1523        0        0   100.0%           99      56205  (1523 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    2310        0        0   100.0%           99      56205  (2310 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1501        0        0   100.0%           99      56205  (1501 0 0 0)
    1499        0        0   100.0%           99      56205  (1499 0 0 0)
    2298        0        0   100.0%           99      56205  (2298 0 0 0)
    1482        0        0   100.0%           99      56205  (1482 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    1523        0        0   100.0%           99      56205  (1523 0 0 0)
    2298        0        0   100.0%           99      56205  (2298 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    2316        0        0   100.0%           99      56205  (2316 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1492        0        0   100.0%           99      56205  (1492 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    2289        0        0   100.0%           99      56205  (2289 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1509        0        0   100.0%           99      56205  (1509 0 0 0)
    1537        0        0   100.0%           99      56205  (1537 0 0 0)
    1499        0        0   100.0%           99      56205  (1499 0 0 0)
    2302        0        0   100.0%           99      56205  (2302 0 0 0)
    1506        0        0   100.0%           99      56205  (1506 0 0 0)
    1506        0        0   100.0%           99      56205  (1506 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1506        0        0   100.0%           99      56205  (1506 0 0 0)
    2312        0        0   100.0%           99      56205  (2312 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1523        0        0   100.0%           99      56205  (1523 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    2289        0        0   100.0%           99      56205  (2289 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    2287        0        0   100.0%           99      56205  (2287 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1526        0        0   100.0%           99      56205  (1526 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    2299        0        0   100.0%           99      56205  (2299 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    1510        0        0   100.0%           99      56205  (1510 0 0 0)
    2287        0        0   100.0%           99      56205  (2287 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    1537        0        0   100.0%           99      56205  (1537 0 0 0)
    2297        0        0   100.0%           99      56205  (2297 0 0 0)
    1482        0        0   100.0%           99      56205  (1482 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    1500        0        0   100.0%           99      56205  (1500 0 0 0)
    2331        0        0   100.0%           99      56205  (2331 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1484        0        4   100.0%           99      56205  (1488 4 2 3)
    2288        0        0   100.0%           99      56205  (2288 0 0 0)
    1488        0        0   100.0%           99      56205  (1488 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    2291        0        0   100.0%           99      56205  (2291 0 0 0)
    1504        0        0   100.0%           99      56205  (1504 0 0 0)
    1499        0        0   100.0%           99      56205  (1499 0 0 0)
    1482        0        0   100.0%           99      56205  (1482 0 0 0)
    1499        0        0   100.0%           99      56205  (1499 0 0 0)
    2272        0        0   100.0%           99      56205  (2272 0 0 0)
    1523        0        0   100.0%           99      56205  (1523 0 0 0)
    1475        0        0   100.0%           99      56205  (1475 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    2287        0        0   100.0%           99      56205  (2287 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    1509        0        0   100.0%           99      56205  (1509 0 0 0)
    1509        0        0   100.0%           99      56205  (1509 0 0 0)
    1510        0        0   100.0%           99      56205  (1510 0 0 0)
    2299        0        0   100.0%           99      56205  (2299 0 0 0)
    1523        0        0   100.0%           99      56205  (1523 0 0 0)
    1537        0        0   100.0%           99      56205  (1537 0 0 0)
    1482        0        0   100.0%           99      56205  (1482 0 0 0)
    2296        0        0   100.0%           99      56205  (2296 0 0 0)
    1537        0        0   100.0%           99      56205  (1537 0 0 0)
    1482        0        0   100.0%           99      56205  (1482 0 0 0)
    1475        0        0   100.0%           99      56205  (1475 0 0 0)
    1496        0        0   100.0%           99      56205  (1496 0 0 0)
    2299        0        0   100.0%           99      56205  (2299 0 0 0)
    1498        0        0   100.0%           99      56205  (1498 0 0 0)
    1489        0        0   100.0%           99      56205  (1489 0 0 0)
    1486        0        0   100.0%           99      56205  (1486 0 0 0)
    1495        0        0   100.0%           99      56205  (1495 0 0 0)
    2297        0        0   100.0%           99      56205  (2297 0 0 0)
    1488        0        0   100.0%           99      56205  (1488 0 0 0)
