Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB  DEBUG
    2310        0        0   100.0%           21       1520  (2310 0 0 0)
    1504        0        0   100.0%           21       1520  (1504 0 0 0)
    1514        0        0   100.0%           21       1520  (1514 0 0 0)
    1501        0        0   100.0%           21       1520  (1501 0 0 0)
    1510        0        0   100.0%           21       1520  (1510 0 0 0)
    2310        0        0   100.0%           21       1520  (2310 0 0 0)
    1504        0        0   100.0%           21       1520  (1504 0 0 0)
    1511        0        0   100.0%           21       1520  (1511 0 0 0)
    1504        0        0   100.0%           21       1520  (1504 0 0 0)
    1511        0        0   100.0%           21       1520  (1511 0 0 0)
    2295        0        0   100.0%           21       1520  (2295 0 0 0)
    1504        0        0   100.0%           21       1520  (1504 0 0 0)
    1537        0        0   100.0%           21       1520  (1537 0 0 0)
    1518        0        0   100.0%           21       1520  (1518 0 0 0)
    2304        0        0   100.0%           21       1520  (2304 0 0 0)
    1539        0        0   100.0%           21       1520  (1539 0 0 0)
    1513        0        0   100.0%           21       1520  (1513 0 0 0)
    1518        0        0   100.0%           21       1520  (1518 0 0 0)
    1510        0        0   100.0%           21       1520  (1510 0 0 0)
    2330        0        0   100.0%           21       1520  (2330 0 0 0)
    1537        0        0   100.0%           21       1520  (1537 0 0 0)
    1513        0        0   100.0%           21       1520  (1513 0 0 0)
    1514        0        0   100.0%           21       1520  (1514 0 0 0)
    1510        0        0   100.0%           21       1520  (1510 0 0 0)
    2340        0        0   100.0%           21       1520  (2340 0 0 0)
    1504        0        0   100.0%           21       1520  (1504 0 0 0)
    1501        0        0   100.0%           21       1520  (1501 0 0 0)
    1497        0        0   100.0%           21       1520  (1497 0 0 0)
    1515        0        0   100.0%           21       1520  (1515 0 0 0)
    2350        0        0   100.0%           21       1520  (2350 0 0 0)
    1504        0        0   100.0%           21       1520  (1504 0 0 0)
    1514        0        0   100.0%           21       1520  (1514 0 0 0)
    1497        0        0   100.0%           21       1520  (1497 0 0 0)
    1504        0        0   100.0%           21       1520  (1504 0 0 0)
    2342        0        0   100.0%           21       1520  (2342 0 0 0)
    1518        0        0   100.0%           21       1520  (1518 0 0 0)
    1515        0        0   100.0%           21       1520  (1515 0 0 0)
    1513        0        0   100.0%           21       1520  (1513 0 0 0)
    2340        0        0   100.0%           21       1520  (2340 0 0 0)
    1514        0        0   100.0%           21       1520  (1514 0 0 0)
    1518        0        0   100.0%           21       1520  (1518 0 0 0)
    1501        0        0   100.0%           21       1520  (1501 0 0 0)
    1511        0        0   100.0%           21       1520  (1511 0 0 0)
    2298        0        0   100.0%           21       1520  (2298 0 0 0)
    1518        0        0   100.0%           21       1520  (1518 0 0 0)
    1514        0        0   100.0%           21       1520  (1514 0 0 0)
    1518        0        0   100.0%           21       1520  (1518 0 0 0)
    1518        0        0   100.0%           21       1520  (1518 0 0 0)
    2290        0        0   100.0%           21       1520  (2290 0 0 0)
    1497        0        0   100.0%           21       1520  (1497 0 0 0)
    1510        0        0   100.0%           21       1520  (1510 0 0 0)
    1510        0        0   100.0%           21       1520  (1510 0 0 0)
    1511        0        0   100.0%           21       1520  (1511 0 0 0)
    2295        0        0   100.0%           21       1520  (2295 0 0 0)
    1514        0        0   100.0%           21       1520  (1514 0 0 0)
    1549        0        0   100.0%           21       1520  (1549 0 0 0)
    1537        0        0   100.0%           21       1520  (1537 0 0 0)
    1518        0        0   100.0%           21       1520  (1518 0 0 0)
    2304        2        1    99.9%           21       1520  (2307 1 2 0)
    1497        0        0   100.0%           21       1520  (1497 0 0 0)
    1524        0        0   100.0%           21       1520  (1524 0 0 0)
    1510        0        0   100.0%           21       1520  (1510 0 0 0)
    1549        0        0   100.0%           21       1520  (1549 0 0 0)
    1501        0        0   100.0%           21       1520  (1501 0 0 0)
    1510        0        0   100.0%           21       1520  (1510 0 0 0)
    1496        0        0   100.0%           21       1520  (1496 0 0 0)
    1524        0        0   100.0%           21       1520  (1524 0 0 0)
    5088        0       12   100.0%           21       1520  (5100 12 4 54)
    1514        0        0   100.0%           21       1520  (1514 0 0 0)
    1513        0        0   100.0%           21       1520  (1513 0 0 0)
    1510        0        0   100.0%           21       1520  (1510 0 0 0)
    1510        0        0   100.0%           21       1520  (1510 0 0 0)
    2304        0        5   100.0%           21       1520  (2309 5 2 2)
    1537        0        0   100.0%           21       1520  (1537 0 0 0)
    1504        0        0   100.0%           21       1520  (1504 0 0 0)
    1511        0        0   100.0%           21       1520  (1511 0 0 0)
    1511        0        0   100.0%           21       1520  (1511 0 0 0)
    2316        0        0   100.0%           21       1520  (2316 0 0 0)
    1501        0        0   100.0%           21       1520  (1501 0 0 0)
    1549        0        0   100.0%           21       1520  (1549 0 0 0)
    1511        0        0   100.0%           21       1520  (1511 0 0 0)
    1497        0        0   100.0%           21       1520  (1497 0 0 0)
    2330        0        0   100.0%           21       1520  (2330 0 0 0)
    1510        0        0   100.0%           21       1520  (1510 0 0 0)
    1524        0        0   100.0%           21       1520  (1524 0 0 0)
    1500        0        0   100.0%           21       1520  (1500 0 0 0)
    1513        0        0   100.0%           21       1520  (1513 0 0 0)
    2316        0        0   100.0%           21       1520  (2316 0 0 0)
    1519        0        0   100.0%           21       1520  (1519 0 0 0)
    1501        0        0   100.0%           21       1520  (1501 0 0 0)
    1549        0        0   100.0%           21       1520  (1549 0 0 0)
    2349        0        0   100.0%           21       1520  (2349 0 0 0)
    1511        0        0   100.0%           21       1520  (1511 0 0 0)
    1549        0        0   100.0%           21       1520  (1549 0 0 0)
    1518        0        0   100.0%           21       1520  (1518 0 0 0)
    1514        0        0   100.0%           21       1520  (1514 0 0 0)
    2306        0        0   100.0%           21       1520  (2306 0 0 0)
    1549        0        0   100.0%           21       1521  (1549 0 0 0)
    1501        0        0   100.0%           21       1521  (1501 0 0 0)
    1511        0        0   100.0%           21       1521  (1511 0 0 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    2326        0        0   100.0%           21       1521  (2326 0 0 0)
    1513        1        0    99.9%           21       1521  (1514 0 1 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    1513        0        0   100.0%           21       1521  (1513 0 0 0)
    1524        0        0   100.0%           21       1521  (1524 0 0 0)
    2277        0        0   100.0%           21       1521  (2277 0 0 0)
    1511        0        0   100.0%           21       1521  (1511 0 0 0)
    1514        0        0   100.0%           21       1521  (1514 0 0 0)
    1513        0        0   100.0%           21       1521  (1513 0 0 0)
    1549        0        0   100.0%           21       1521  (1549 0 0 0)
    2293        0        0   100.0%           21       1521  (2293 0 0 0)
    1524        0        0   100.0%           21       1521  (1524 0 0 0)
    1513        0        0   100.0%           21       1521  (1513 0 0 0)
    2290        0        1   100.0%           21       1521  (2291 1 0 1)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    2165        0        0   100.0%           21       1521  (2165 0 0 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    1500        0        0   100.0%           21       1521  (1500 0 0 0)
    1510        1        1    99.9%           21       1521  (1512 1 2 1)
    2302        0        0   100.0%           21       1521  (2302 0 0 0)
    1497        0        0   100.0%           21       1521  (1497 0 0 0)
    1510        0        0   100.0%           21       1521  (1510 0 0 0)
    1510        0        0   100.0%           21       1521  (1510 0 0 0)
    1501        0        0   100.0%           21       1521  (1501 0 0 0)
    2310        0        0   100.0%           21       1521  (2310 0 0 0)
    1514        0        0   100.0%           21       1521  (1514 0 0 0)
    1510        0        0   100.0%           21       1521  (1510 0 0 0)
    1549        0        0   100.0%           21       1521  (1549 0 0 0)
    1520        0        0   100.0%           21       1521  (1520 0 0 0)
    2282        0        0   100.0%           21       1521  (2282 0 0 0)
    1504        0        0   100.0%           21       1521  (1504 0 0 0)
    1510        0        0   100.0%           21       1521  (1510 0 0 0)
    1501        0        0   100.0%           21       1521  (1501 0 0 0)
    1514        0        0   100.0%           21       1521  (1514 0 0 0)
    2309        0        0   100.0%           21       1521  (2309 0 0 0)
    1524        0        0   100.0%           21       1521  (1524 0 0 0)
    1524        0        0   100.0%           21       1521  (1524 0 0 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    1520        0        0   100.0%           21       1521  (1520 0 0 0)
    2328        0        0   100.0%           21       1521  (2328 0 0 0)
    1504        0        0   100.0%           21       1521  (1504 0 0 0)
    1504        0        0   100.0%           21       1521  (1504 0 0 0)
    1537        0        0   100.0%           21       1521  (1537 0 0 0)
    2315        0        0   100.0%           21       1521  (2315 0 0 0)
    1511        0        0   100.0%           21       1521  (1511 0 0 0)
    1513        0        0   100.0%           21       1521  (1513 0 0 0)
    1510        0        0   100.0%           21       1521  (1510 0 0 0)
    1537        0        0   100.0%           21       1521  (1537 0 0 0)
    2313        0        0   100.0%           21       1521  (2313 0 0 0)
    1504        0        0   100.0%           21       1521  (1504 0 0 0)
    1516        1        0    99.9%           21       1521  (1517 0 1 0)
    1510        0        0   100.0%           21       1521  (1510 0 0 0)
    1513        0        0   100.0%           21       1521  (1513 0 0 0)
    2296        0        0   100.0%           21       1521  (2296 0 0 0)
    1501        0        0   100.0%           21       1521  (1501 0 0 0)
    1501        0        0   100.0%           21       1521  (1501 0 0 0)
    1525        0        0   100.0%           21       1521  (1525 0 0 0)
    1525        0        0   100.0%           21       1521  (1525 0 0 0)
    2303        0        0   100.0%           21       1521  (2303 0 0 0)
    1537        0        0   100.0%           21       1521  (1537 0 0 0)
    1537        0        0   100.0%           21       1521  (1537 0 0 0)
    1497        0        0   100.0%           21       1521  (1497 0 0 0)
    1510        0        0   100.0%           21       1521  (1510 0 0 0)
    2296        0        0   100.0%           21       1521  (2296 0 0 0)
    1527        0        4   100.0%           21       1521  (1531 4 2 4)
    1497        0        0   100.0%           21       1521  (1497 0 0 0)
    1524        0        0   100.0%           21       1521  (1524 0 0 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    2298        0        0   100.0%           21       1521  (2298 0 0 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    1511        0        0   100.0%           21       1521  (1511 0 0 0)
    1524        0        0   100.0%           21       1521  (1524 0 0 0)
    1497        0        0   100.0%           21       1521  (1497 0 0 0)
    1513        0        0   100.0%           21       1521  (1513 0 0 0)
    1524        0        0   100.0%           21       1521  (1524 0 0 0)
    1527        0        0   100.0%           21       1521  (1527 0 0 0)
    1504        0        0   100.0%           21       1521  (1504 0 0 0)
    2306        0        0   100.0%           21       1521  (2306 0 0 0)
    1514        0        0   100.0%           21       1521  (1514 0 0 0)
    1504        0        0   100.0%           21       1521  (1504 0 0 0)
    1514        0        0   100.0%           21       1521  (1514 0 0 0)
    1510        0        0   100.0%           21       1521  (1510 0 0 0)
    2314        0        0   100.0%           21       1521  (2314 0 0 0)
    1525        0        0   100.0%           21       1521  (1525 0 0 0)
    1497        0        0   100.0%           21       1521  (1497 0 0 0)
    1520        0        0   100.0%           21       1521  (1520 0 0 0)
    1513        0        0   100.0%           21       1521  (1513 0 0 0)
    2354        0        0   100.0%           21       1521  (2354 0 0 0)
    1504        0        0   100.0%           21       1521  (1504 0 0 0)
    1497        0        0   100.0%           21       1521  (1497 0 0 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    1504        0        0   100.0%           21       1521  (1504 0 0 0)
    2312        0        0   100.0%           21       1521  (2312 0 0 0)
    1524        0        0   100.0%           21       1521  (1524 0 0 0)
    1537        0        0   100.0%           21       1521  (1537 0 0 0)
    1504        0        0   100.0%           21       1521  (1504 0 0 0)
    1510        0        0   100.0%           21       1521  (1510 0 0 0)
    2318        0        0   100.0%           21       1521  (2318 0 0 0)
    1510        0        0   100.0%           21       1521  (1510 0 0 0)
    1516        1        1    99.9%           21       1521  (1518 1 2 1)
    1537        0        0   100.0%           21       1521  (1537 0 0 0)
    2344        0        0   100.0%           21       1521  (2344 0 0 0)
    1504        0        0   100.0%           21       1521  (1504 0 0 0)
    1525        0        0   100.0%           21       1521  (1525 0 0 0)
    1537        0        0   100.0%           21       1521  (1537 0 0 0)
    1513        0        0   100.0%           21       1521  (1513 0 0 0)
    2321        0        0   100.0%           21       1521  (2321 0 0 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    1497        0        0   100.0%           21       1521  (1497 0 0 0)
    1510        0        0   100.0%           21       1521  (1510 0 0 0)
    1511        0        0   100.0%           21       1521  (1511 0 0 0)
    2316        0        0   100.0%           21       1521  (2316 0 0 0)
    1537        0        0   100.0%           21       1521  (1537 0 0 0)
    1510        0        0   100.0%           21       1521  (1510 0 0 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    1510        0        0   100.0%           21       1521  (1510 0 0 0)
    2304        0        0   100.0%           21       1521  (2304 0 0 0)
    1525        0        0   100.0%           21       1521  (1525 0 0 0)
    1504        0        0   100.0%           21       1521  (1504 0 0 0)
    1504        0        0   100.0%           21       1521  (1504 0 0 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    2319        0        0   100.0%           21       1521  (2319 0 0 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    1504        0        0   100.0%           21       1521  (1504 0 0 0)
    1541        0        0   100.0%           21       1521  (1541 0 0 0)
    1501        0        0   100.0%           21       1521  (1501 0 0 0)
    2290        0        0   100.0%           21       1521  (2290 0 0 0)
    1514        0        0   100.0%           21       1521  (1514 0 0 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    1503        0        0   100.0%           21       1521  (1503 0 0 0)
    2317        0        0   100.0%           21       1521  (2317 0 0 0)
    1511        0        0   100.0%           21       1521  (1511 0 0 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    1549        0        0   100.0%           21       1521  (1549 0 0 0)
    1537        0        0   100.0%           21       1521  (1537 0 0 0)
    2326        0        0   100.0%           21       1521  (2326 0 0 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    1514        0        0   100.0%           21       1521  (1514 0 0 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    1524        0        0   100.0%           21       1521  (1524 0 0 0)
    2293        0        0   100.0%           21       1521  (2293 0 0 0)
    1511        0        0   100.0%           21       1521  (1511 0 0 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    1524        0        0   100.0%           21       1521  (1524 0 0 0)
    1537        0        0   100.0%           21       1521  (1537 0 0 0)
    2308        0        0   100.0%           21       1521  (2308 0 0 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    1518        0        0   100.0%           21       1521  (1518 0 0 0)
    1514        0        0   100.0%           21       1521  (1514 0 0 0)
    1501        0        0   100.0%           21       1521  (1501 0 0 0)
    2299        0        0   100.0%           21       1521  (2299 0 0 0)
    1514        0        0   100.0%           21       1521  (1514 0 0 0)
    1513        0        0   100.0%           21       1521  (1513 0 0 0)
    1504        0        0   100.0%           21       1521  (1504 0 0 0)
    2320        0        0   100.0%           21       1521  (2320 0 0 0)
    1514        0        0   100.0%           21       1521  (1514 0 0 0)
    1510        0        0   100.0%           21       1521  (1510 0 0 0)
    1525        0        0   100.0%           21       1521  (1525 0 0 0)
    1513        0        0   100.0%           21       1521  (1513 0 0 0)
    2329        0        0   100.0%           21       1521  (2329 0 0 0)
    1537        0        0   100.0%           21       1521  (1537 0 0 0)
    1527        0        0   100.0%           21       1521  (1527 0 0 0)
    1504        0        0   100.0%           21       1521  (1504 0 0 0)
    1549        0        0   100.0%           21       1521  (1549 0 0 0)
    2301        0        0   100.0%           21       1521  (2301 0 0 0)
    1513        0        0   100.0%           21       1521  (1513 0 0 0)
    1497        0        0   100.0%           21       1521  (1497 0 0 0)
    1510        0        0   100.0%           21       1521  (1510 0 0 0)
    1510        0        0   100.0%           21       1521  (1510 0 0 0)
    2310        0        0   100.0%           21       1521  (2310 0 0 0)
    1511        0        0   100.0%           21       1521  (1511 0 0 0)
    1501        0        0   100.0%           21       1521  (1501 0 0 0)
    1511        0        0   100.0%           21       1521  (1511 0 0 0)
    1525        0        0   100.0%           21       1521  (1525 0 0 0)
    2302        0        0   100.0%           21       1521  (2302 0 0 0)
    1504        0        0   100.0%           21       1521  (1504 0 0 0)
    1510        0        0   100.0%           21       1521  (1510 0 0 0)
    1501        0        0   100.0%           22       1521  (1501 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    2337        0        0   100.0%           22       1521  (2337 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    2311        0        0   100.0%           22       1521  (2311 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1524        0        0   100.0%           22       1521  (1524 0 0 0)
    2257        0        0   100.0%           22       1521  (2257 0 0 0)
    2289        0        0   100.0%           22       1521  (2289 0 0 0)
    1501        0        0   100.0%           22       1521  (1501 0 0 0)
    1511        0        0   100.0%           22       1521  (1511 0 0 0)
    1514        0        0   100.0%           22       1521  (1514 0 0 0)
    1511        0        0   100.0%           22       1521  (1511 0 0 0)
    2301        0        0   100.0%           22       1521  (2301 0 0 0)
    1513        0        0   100.0%           22       1521  (1513 0 0 0)
    1525        0        0   100.0%           22       1521  (1525 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    2318        0        0   100.0%           22       1521  (2318 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1513        0        0   100.0%           22       1521  (1513 0 0 0)
    2264        0        0   100.0%           22       1521  (2264 0 0 0)
    1511        0        0   100.0%           22       1521  (1511 0 0 0)
    1525        0        0   100.0%           22       1521  (1525 0 0 0)
    1525        0        0   100.0%           22       1521  (1525 0 0 0)
    1537        0        0   100.0%           22       1521  (1537 0 0 0)
    1525        0        0   100.0%           22       1521  (1525 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    1549        0        0   100.0%           22       1521  (1549 0 0 0)
    1514        0        0   100.0%           22       1521  (1514 0 0 0)
    2318        0        0   100.0%           22       1521  (2318 0 0 0)
    1513        0        0   100.0%           22       1521  (1513 0 0 0)
    1513        0        0   100.0%           22       1521  (1513 0 0 0)
    1537        0        0   100.0%           22       1521  (1537 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    2321        0        0   100.0%           22       1521  (2321 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    1514        0        0   100.0%           22       1521  (1514 0 0 0)
    1511        0        0   100.0%           22       1521  (1511 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    2295        0        0   100.0%           22       1521  (2295 0 0 0)
    1516        0        0   100.0%           22       1521  (1516 0 0 0)
    1514        0        0   100.0%           22       1521  (1514 0 0 0)
    1511        0        0   100.0%           22       1521  (1511 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    2300        0        0   100.0%           22       1521  (2300 0 0 0)
    1500        0        0   100.0%           22       1521  (1500 0 0 0)
    1501        0        0   100.0%           22       1521  (1501 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    1524        0        0   100.0%           22       1521  (1524 0 0 0)
    2288        0        0   100.0%           22       1521  (2288 0 0 0)
    1497        0        0   100.0%           22       1521  (1497 0 0 0)
    1512        0        0   100.0%           22       1521  (1512 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    1525        0        0   100.0%           22       1521  (1525 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    2340        0        0   100.0%           22       1521  (2340 0 0 0)
    1525        0        0   100.0%           22       1521  (1525 0 0 0)
    1525        0        0   100.0%           22       1521  (1525 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    1549        0        0   100.0%           22       1521  (1549 0 0 0)
    2282        0        0   100.0%           22       1521  (2282 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    1523        0        0   100.0%           22       1521  (1523 0 0 0)
    2289        0        0   100.0%           22       1521  (2289 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    1511        0        0   100.0%           22       1521  (1511 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    4318        0       11   100.0%           22       1521  (4329 11 4 51)
    2337        0        0   100.0%           22       1521  (2337 0 0 0)
    1497        0        0   100.0%           22       1521  (1497 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1514        0        0   100.0%           22       1521  (1514 0 0 0)
    1536        0        5   100.0%           22       1521  (1541 5 2 2)
    2301        0        0   100.0%           22       1521  (2301 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1513        0        0   100.0%           22       1521  (1513 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    2347        0        0   100.0%           22       1521  (2347 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    1537        0        0   100.0%           22       1521  (1537 0 0 0)
    1514        0        0   100.0%           22       1521  (1514 0 0 0)
    1524        0        0   100.0%           22       1521  (1524 0 0 0)
    2295        0        0   100.0%           22       1521  (2295 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    1537        0        0   100.0%           22       1521  (1537 0 0 0)
    1549        0        0   100.0%           22       1521  (1549 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    2280        0        0   100.0%           22       1521  (2280 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    1514        0        0   100.0%           22       1521  (1514 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    1537        0        0   100.0%           22       1521  (1537 0 0 0)
    2312        0        0   100.0%           22       1521  (2312 0 0 0)
    1497        0        0   100.0%           22       1521  (1497 0 0 0)
    1524        0        0   100.0%           22       1521  (1524 0 0 0)
    1497        0        0   100.0%           22       1521  (1497 0 0 0)
    1506        0        0   100.0%           22       1521  (1506 0 0 0)
    2279        0        0   100.0%           22       1521  (2279 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    1511        0        0   100.0%           22       1521  (1511 0 0 0)
    2310        0        0   100.0%           22       1521  (2310 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    1514        0        0   100.0%           22       1521  (1514 0 0 0)
    1503        1        0    99.9%           22       1521  (1504 0 1 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    2305        0        0   100.0%           22       1521  (2305 0 0 0)
    1536        2        1    99.9%           22       1521  (1539 1 2 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    1524        0        0   100.0%           22       1521  (1524 0 0 0)
    2311        0        0   100.0%           22       1521  (2311 0 0 0)
    1501        0        0   100.0%           22       1521  (1501 0 0 0)
    1553        0        0   100.0%           22       1521  (1553 0 0 0)
    1497        0        0   100.0%           22       1521  (1497 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    2293        0        0   100.0%           22       1521  (2293 0 0 0)
    1537        0        0   100.0%           22       1521  (1537 0 0 0)
    1524        0        0   100.0%           22       1521  (1524 0 0 0)
    1525        0        0   100.0%           22       1521  (1525 0 0 0)
    1524        0        0   100.0%           22       1521  (1524 0 0 0)
    2310        0        0   100.0%           22       1521  (2310 0 0 0)
    1549        0        0   100.0%           22       1521  (1549 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    1497        0        0   100.0%           22       1521  (1497 0 0 0)
    2340        0        0   100.0%           22       1521  (2340 0 0 0)
    1537        0        0   100.0%           22       1521  (1537 0 0 0)
    1511        0        0   100.0%           22       1521  (1511 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1497        0        0   100.0%           22       1521  (1497 0 0 0)
    2325        0        0   100.0%           22       1521  (2325 0 0 0)
    1537        0        0   100.0%           22       1521  (1537 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    1525        0        0   100.0%           22       1521  (1525 0 0 0)
    1525        0        0   100.0%           22       1521  (1525 0 0 0)
    2297        0        0   100.0%           22       1521  (2297 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    1524        0        0   100.0%           22       1521  (1524 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    1537        0        0   100.0%           22       1521  (1537 0 0 0)
    2299        0        0   100.0%           22       1521  (2299 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    1537        0        0   100.0%           22       1521  (1537 0 0 0)
    1514        0        0   100.0%           22       1521  (1514 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    2295        0        0   100.0%           22       1521  (2295 0 0 0)
    1549        0        0   100.0%           22       1521  (1549 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1514        0        0   100.0%           22       1521  (1514 0 0 0)
    2325        0        0   100.0%           22       1521  (2325 0 0 0)
    1511        0        0   100.0%           22       1521  (1511 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1513        0        0   100.0%           22       1521  (1513 0 0 0)
    2301        0        0   100.0%           22       1521  (2301 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1514        0        0   100.0%           22       1521  (1514 0 0 0)
    1506        0        0   100.0%           22       1521  (1506 0 0 0)
    2295        1        1   100.0%           22       1521  (2297 1 2 1)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1549        0        0   100.0%           22       1521  (1549 0 0 0)
    1513        0        0   100.0%           22       1521  (1513 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    2290        0        0   100.0%           22       1521  (2290 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    1518        0        0   100.0%           22       1521  (1518 0 0 0)
    2301        0        0   100.0%           22       1521  (2301 0 0 0)
    1513        0        0   100.0%           22       1521  (1513 0 0 0)
    1511        0        0   100.0%           22       1521  (1511 0 0 0)
    2283        0        1   100.0%           22       1521  (2284 1 0 1)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    2314        0        0   100.0%           22       1521  (2314 0 0 0)
    1513        0        0   100.0%           22       1521  (1513 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    2320        1        1   100.0%           22       1521  (2322 1 2 1)
    1501        0        0   100.0%           22       1521  (1501 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    1501        0        0   100.0%           22       1521  (1501 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
    2303        0        0   100.0%           22       1521  (2303 0 0 0)
    1511        0        0   100.0%           22       1521  (1511 0 0 0)
    1511        0        0   100.0%           22       1521  (1511 0 0 0)
    1504        0        0   100.0%           22       1521  (1504 0 0 0)
    1511        0        0   100.0%           22       1521  (1511 0 0 0)
    2337        0        0   100.0%           22       1521  (2337 0 0 0)
    1501        0        0   100.0%           22       1521  (1501 0 0 0)
    1510        0        0   100.0%           22       1521  (1510 0 0 0)
